customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,contract_encoded,contract_risk_score,has_internet,is_fiber,is_dsl,payment_Bank transfer (automatic),payment_Credit card (automatic),payment_Electronic check,payment_Mailed check,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,TechSupport_binary,StreamingTV_binary,StreamingMovies_binary,MultipleLines_binary,tenure_group,tenure_group_encoded,is_new_customer,price_segment,price_segment_encoded,is_high_price,TotalCharges_log,avg_monthly_spend,total_services,security_services_count,entertainment_services_count,has_any_services,is_fully_engaged,has_security_bundle,has_premium_protection,has_security_gap,has_partial_security,is_likely_household,family_size_indicator,is_heavy_streaming,projected_24m_value,revenue_per_month,loyalty_value_score,mtm_new_customer,mtm_mid_tenure,long_contract_loyal,fiber_mtm_risk,fiber_long_contract,high_price_no_services,high_price_full_services,new_customer_high_price,echeck_no_autopay,paperless_no_autopay,senior_no_support,single_minimal_services,is_flight_risk,is_value_at_risk,needs_retention,upsell_opportunity,premium_retention_target
9152-AMKAK,1,0,0,0,6,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,80.25,493.4,0,2,0,1,0,1,False,False,False,True,0,0,1,0,1,1,1,1,0,0-12m,0,1,high,2,1,6.203344906143481,70.48571428571428,5,3,2,1,0,0,0,0,0,0,0,1,1926.0,82.23333333333333,422.9142857142857,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1794-HBQTJ,0,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),48.6,48.6,1,0,2,1,0,1,False,True,False,False,1,0,1,0,0,0,0,0,0,0-12m,0,1,medium,1,0,3.903990833730882,24.3,1,1,0,1,0,0,0,0,1,0,0,0,1166.4,48.6,24.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9432-VOFYX,1,0,0,0,17,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.8,1207.0,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,13-24m,1,0,high,2,1,7.0967213784947605,67.05555555555556,0,0,0,0,0,0,0,1,0,0,0,0,1699.1999999999998,71.0,1139.9444444444446,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
8049-WJCLQ,1,0,1,1,10,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Mailed check,60.2,563.5,0,0,2,1,0,1,False,False,False,True,0,0,0,0,1,0,1,0,0,0-12m,0,1,medium,1,0,6.335940383589716,51.22727272727273,2,1,1,1,0,0,0,0,1,1,2,0,1444.8000000000002,56.35,512.2727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6586-PSJOX,1,0,0,1,15,1,No,DSL,No,No,Yes,Yes,No,No,One year,0,Credit card (automatic),55.2,864.55,0,1,1,1,0,1,False,True,False,False,1,0,0,0,1,1,0,0,0,13-24m,1,0,medium,1,0,6.763365143022739,54.034375,2,2,0,1,0,0,0,0,1,1,1,0,1324.8000000000002,57.63666666666666,810.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460-FPSYH,0,1,0,0,40,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,55.8,2109.35,1,0,2,1,0,1,False,False,True,False,0,1,1,1,0,0,1,1,0,37m+,3,0,medium,1,0,7.6546090894913315,51.44756097560976,4,2,2,1,0,1,0,0,1,0,0,1,1339.1999999999998,52.73375,2057.9024390243903,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
9705-ZJBCG,0,0,1,1,13,1,No,DSL,Yes,No,No,Yes,No,No,One year,0,Bank transfer (automatic),54.15,701.05,0,1,1,1,0,1,True,False,False,False,1,0,1,0,0,1,0,0,0,13-24m,1,0,medium,1,0,6.554004626560651,50.075,2,2,0,1,0,0,0,0,1,1,2,0,1299.6,53.926923076923075,650.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4818-DRBQT,1,0,1,0,29,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.15,2265.25,1,0,2,1,1,0,True,False,False,False,1,0,0,1,0,0,0,0,1,25-36m,2,0,high,2,1,7.72588176206906,75.50833333333334,1,1,0,1,0,0,0,0,1,1,1,0,1923.6000000000001,78.11206896551724,2189.741666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1320-HTRDR,0,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.5,220.6,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,5.400873954873129,55.15,0,0,0,0,0,0,0,1,0,0,0,0,1812.0,73.53333333333333,165.45,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
6847-KJLTS,0,1,1,0,58,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),100.4,5749.8,0,0,2,1,1,0,True,False,False,False,1,0,0,0,0,1,1,1,1,37m+,3,0,high,2,1,8.657094254548438,97.4542372881356,3,1,2,1,0,0,0,0,1,1,1,1,2409.6000000000004,99.13448275862069,5652.345762711865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9670-BPNXF,0,0,0,0,45,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Credit card (automatic),62.55,2796.45,0,1,1,1,0,1,False,True,False,False,1,0,1,1,0,1,0,0,0,37m+,3,0,medium,1,0,7.936463566925371,60.792391304347824,3,3,0,1,0,1,0,0,0,0,0,0,1501.1999999999998,62.14333333333333,2735.657608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913-FCUUW,0,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),70.45,5165.7,0,2,0,1,0,1,True,False,False,False,1,0,1,1,1,1,0,0,1,37m+,3,0,high,2,1,8.54998946583132,70.76301369863013,4,4,0,1,0,1,1,0,0,1,2,0,1690.8000000000002,71.74583333333334,5094.93698630137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3301-VKTGC,1,0,1,1,68,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Bank transfer (automatic),85.5,5696.6,0,1,1,1,1,0,True,False,False,False,1,0,1,1,0,0,0,0,1,37m+,3,0,high,2,1,8.647800312523513,82.55942028985508,2,2,0,1,0,1,0,0,1,1,2,0,2052.0,83.77352941176471,5614.040579710146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1493-AMTIE,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.2,20.2,1,0,2,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.054001181677967,10.1,0,0,0,0,0,0,0,0,0,0,0,0,484.79999999999995,20.2,10.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9555-SAHUZ,0,0,1,1,38,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.5,2076.05,0,0,2,1,0,1,False,False,True,False,0,1,1,1,0,0,0,0,0,37m+,3,0,medium,1,0,7.638703896768833,53.23205128205129,2,2,0,1,0,1,0,0,1,1,2,0,1308.0,54.63289473684211,2022.8179487179489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0816-TSPHQ,1,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.75,44.2,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.8110970868381857,14.733333333333334,0,0,0,0,0,0,0,0,0,0,0,0,498.0,22.1,29.46666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9932-WBWIK,1,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,215.25,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,5.376435145811989,17.9375,0,0,0,0,0,0,0,0,0,0,0,0,488.40000000000003,19.568181818181817,197.3125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619-EVPHY,0,1,1,0,20,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),91.0,1859.5,0,1,1,1,1,0,True,False,False,False,1,0,0,0,0,0,1,1,0,13-24m,1,0,high,2,1,7.528600547786677,88.54761904761905,2,0,2,1,0,0,0,1,0,1,1,1,2184.0,92.975,1770.952380952381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5286-YHCVC,1,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),104.8,7470.1,0,2,0,1,1,0,True,False,False,False,1,0,0,1,1,0,1,1,1,37m+,3,0,high,2,1,8.918797522975233,102.33013698630135,4,2,2,1,0,0,0,0,1,1,1,1,2515.2,103.7513888888889,7367.769863013697,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6424-ELEYH,0,0,1,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.75,229.5,1,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,5.440250862436703,57.375,0,0,0,0,0,0,0,1,0,1,1,0,1794.0,76.5,172.125,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4391-RESHN,1,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,104.05,2470.1,1,0,2,1,1,0,False,False,False,True,0,0,0,0,1,1,1,1,1,13-24m,1,0,high,2,1,7.812418674615313,102.92083333333332,4,2,2,1,0,0,0,0,1,0,0,1,2497.2,107.39565217391304,2367.1791666666663,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
9115-YQHGA,1,0,0,0,40,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,51.1,2092.9,0,0,2,1,0,1,False,False,True,False,0,1,0,0,0,1,0,0,0,37m+,3,0,medium,1,0,7.646783634798271,51.04634146341464,1,1,0,1,0,0,0,0,1,0,0,0,1226.4,52.322500000000005,2041.8536585365857,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4462-CYWMH,1,1,1,0,62,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),89.8,5629.55,0,0,2,1,1,0,True,False,False,False,1,0,0,1,0,0,0,1,1,37m+,3,0,high,2,1,8.635962407303673,89.35793650793651,2,1,1,1,0,0,0,0,1,1,1,0,2155.2,90.7991935483871,5540.192063492064,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8963-MQVYN,0,0,0,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.55,469.85,0,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,6.1545395719560725,20.428260869565214,0,0,0,0,0,0,0,0,0,1,1,0,493.20000000000005,21.356818181818184,449.42173913043473,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2458-EOMRE,0,0,0,0,11,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,0,Bank transfer (automatic),64.05,733.95,0,0,2,1,0,1,True,False,False,False,1,0,1,0,1,0,0,1,0,0-12m,0,1,medium,1,0,6.599802469687996,61.1625,3,2,1,1,0,0,0,0,1,0,0,0,1537.1999999999998,66.72272727272728,672.7875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9334-GWGOW,1,1,1,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,485.25,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,6.1867228949326565,60.65625,0,0,0,0,0,0,0,1,0,1,1,0,1796.3999999999999,69.32142857142857,424.59375,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0
6821-BUXUX,0,0,0,0,13,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,96.65,1244.5,1,0,2,1,1,0,False,False,True,False,0,1,1,1,0,0,1,0,1,13-24m,1,0,high,2,1,7.127292334702235,88.89285714285714,3,2,1,1,0,1,0,0,1,0,0,0,2319.6000000000004,95.73076923076923,1155.607142857143,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
5028-HTLJB,1,1,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,1,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0469005601283903,10.025,0,0,0,0,0,0,0,0,0,0,0,0,481.20000000000005,20.05,10.025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9801-GDWGV,0,0,0,0,39,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.45,3994.45,1,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,1,37m+,3,0,high,2,1,8.292911492657877,99.86125,4,2,2,1,0,0,0,0,1,0,0,1,2482.8,102.42179487179487,3894.58875,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
6542-LWGXJ,1,0,1,0,3,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.0,78.25,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.37260741275739,19.5625,0,0,0,0,0,0,0,1,0,1,1,0,600.0,26.083333333333332,58.6875,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5567-GZKQY,1,0,0,0,58,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.3,1131.5,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.032182857357189,19.17796610169492,0,0,0,0,0,0,0,0,0,0,0,0,487.20000000000005,19.50862068965517,1112.3220338983053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1222-LRYKO,1,0,0,1,6,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,26.35,184.05,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,1,0-12m,0,1,low,0,0,5.220626058832165,26.292857142857144,0,0,0,0,0,0,0,0,0,1,1,0,632.4000000000001,30.675,157.75714285714287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320-JRSDE,0,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.9,19.9,1,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.039749158970765,9.95,0,0,0,0,0,0,0,0,0,1,2,0,477.59999999999997,19.9,9.95,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2087-QAREY,0,0,1,0,22,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,54.7,1178.75,0,0,2,1,0,1,False,False,False,True,0,0,0,1,1,0,0,0,0,13-24m,1,0,medium,1,0,7.073057830606497,51.25,2,2,0,1,0,0,0,0,1,1,1,0,1312.8000000000002,53.57954545454545,1127.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0601-WZHJF,1,0,1,0,14,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,46.35,667.7,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,1,1,0,13-24m,1,0,medium,1,0,6.505335529059933,44.513333333333335,2,0,2,1,0,0,0,1,0,1,1,1,1112.4,47.69285714285714,623.1866666666667,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4423-JWZJN,1,0,1,1,64,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,0,Credit card (automatic),90.25,5629.15,0,1,1,1,1,0,False,True,False,False,1,0,0,0,1,0,0,1,1,37m+,3,0,high,2,1,8.635891363762832,86.60230769230769,2,1,1,1,0,0,0,0,1,1,2,0,2166.0,87.95546875,5542.547692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5143-WMWOG,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.95,19.95,1,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0421386463681466,9.975,0,0,0,0,0,0,0,0,0,0,0,0,478.79999999999995,19.95,9.975,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6490-FGZAT,1,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.65,109.3,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.703203926259457,15.614285714285714,0,0,0,0,0,0,0,0,0,0,0,0,495.59999999999997,18.216666666666665,93.68571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393-RXQSZ,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,79.6,79.6,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,1,0,0-12m,0,1,high,2,1,4.389498649512583,39.8,1,0,1,1,0,0,0,1,0,0,0,0,1910.3999999999999,79.6,39.8,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7452-FOLON,1,0,0,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.45,958.45,0,1,1,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,6.866360203615751,23.96125,0,0,0,0,0,0,0,0,0,1,1,0,610.8,24.575641025641026,934.48875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2320-TZRRH,0,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,403.15,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,6.0017860961798535,19.19761904761905,0,0,0,0,0,0,0,0,0,0,0,0,468.0,20.1575,383.95238095238096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0231-LXVAP,1,0,0,0,1,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,75.9,75.9,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,1,0,0,0,0-12m,0,1,high,2,1,4.342505876511599,37.95,1,1,0,1,0,0,0,0,1,0,0,0,1821.6000000000001,75.9,37.95,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
9444-JTXHZ,1,0,1,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,76.2,76.2,1,0,2,1,1,0,False,False,True,False,0,1,0,0,1,0,0,0,0,0-12m,0,1,high,2,1,4.3463994570307305,38.1,1,1,0,1,0,0,0,0,1,1,1,0,1828.8000000000002,76.2,38.1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4942-VZZOM,1,0,1,0,64,1,Yes,DSL,Yes,No,No,No,Yes,No,One year,1,Credit card (automatic),66.15,4392.5,0,1,1,1,0,1,False,True,False,False,1,0,1,0,0,0,1,0,1,37m+,3,0,medium,1,0,8.387881454935897,67.57692307692308,2,1,1,1,0,0,0,0,1,1,1,0,1587.6000000000001,68.6328125,4324.923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5510-BOIUJ,1,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,19.25,1,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0081547935525483,9.625,0,0,0,0,0,0,0,0,0,1,1,0,462.0,19.25,9.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7502-BNYGS,0,0,1,0,46,1,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),69.1,3168.0,0,0,2,1,0,1,False,True,False,False,1,0,0,1,0,0,1,1,0,37m+,3,0,medium,1,0,8.06117135969092,67.40425531914893,3,1,2,1,0,0,0,0,1,1,1,1,1658.3999999999999,68.8695652173913,3100.5957446808507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291-HYEBC,0,1,1,1,28,0,No phone service,DSL,No,Yes,No,No,No,Yes,One year,1,Electronic check,39.1,1096.6,0,1,1,1,0,1,False,False,True,False,0,1,0,1,0,0,0,1,0,25-36m,2,0,medium,1,0,7.000881256971621,37.81379310344828,2,1,1,1,0,0,0,0,1,1,2,0,938.4000000000001,39.16428571428571,1058.786206896552,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
6147-CBCRA,0,0,1,0,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,669.45,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.507949128725652,19.689705882352943,0,0,0,0,0,0,0,0,0,1,1,0,481.20000000000005,20.28636363636364,649.7602941176472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6047-SUHPR,1,0,1,1,39,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,0,Electronic check,59.8,2343.85,0,1,1,1,0,1,False,False,True,False,0,1,1,1,1,0,0,0,0,37m+,3,0,medium,1,0,7.759976712949614,58.59625,3,3,0,1,0,1,0,0,0,1,2,0,1435.1999999999998,60.09871794871795,2285.25375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4471-KXAUH,0,0,1,0,42,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,84.3,3588.4,1,0,2,1,1,0,False,False,True,False,0,1,0,0,1,1,0,0,1,37m+,3,0,high,2,1,8.185740336595176,83.45116279069768,2,2,0,1,0,0,0,0,1,1,1,0,2023.1999999999998,85.43809523809524,3504.9488372093024,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
9752-ZNQUT,0,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,48.6,48.6,0,0,2,1,0,1,False,False,True,False,0,1,0,1,0,0,0,0,0,0-12m,0,1,medium,1,0,3.903990833730882,24.3,1,1,0,1,0,0,0,0,1,0,0,0,1166.4,48.6,24.3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7638-QVMVY,0,0,0,0,7,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,522.95,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,0,0,0-12m,0,1,high,2,1,6.261396259920951,65.36875,1,0,1,1,0,0,0,1,0,0,0,0,1896.0,74.70714285714287,457.58125000000007,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1576-PFZIW,1,1,1,0,70,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),105.35,7511.9,0,2,0,1,1,0,False,True,False,False,1,0,1,1,1,0,1,1,0,37m+,3,0,premium,3,1,8.924376822018367,105.80140845070422,5,3,2,1,0,1,0,0,0,1,1,1,2528.3999999999996,107.31285714285714,7406.098591549295,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5666-MBJPT,1,0,0,0,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.1,1725.0,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.453561871643373,26.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,602.4000000000001,26.53846153846154,1698.8636363636367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7312-XSBAT,1,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,49.75,49.75,0,0,2,1,0,1,False,False,True,False,0,1,1,0,0,0,0,0,0,0-12m,0,1,medium,1,0,3.926911617921897,24.875,1,1,0,1,0,0,0,0,1,0,0,0,1194.0,49.75,24.875,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3096-GKWEB,1,0,1,0,18,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.75,1691.9,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,13-24m,1,0,high,2,1,7.434198313643204,89.04736842105264,2,0,2,1,0,0,0,1,0,1,1,1,2274.0,93.99444444444445,1602.8526315789475,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
2371-JQHZZ,1,0,1,0,24,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.0,2248.05,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,13-24m,1,0,high,2,1,7.718263183815343,89.92200000000001,2,0,2,1,0,0,0,1,0,1,1,1,2232.0,93.66875,2158.128,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0
0674-GCDXG,1,0,0,0,63,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),71.9,4479.2,0,2,0,1,0,1,True,False,False,False,1,0,1,0,1,1,0,1,1,37m+,3,0,high,2,1,8.407422967269712,69.9875,4,3,1,1,0,0,0,0,0,0,0,0,1725.6000000000001,71.0984126984127,4409.2125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1121-QSIVB,0,0,0,1,44,1,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,1,Mailed check,77.55,3471.1,0,1,1,1,0,1,False,False,False,True,0,0,0,1,0,0,1,1,1,37m+,3,0,high,2,1,8.152514877208793,77.13555555555556,3,1,2,1,0,0,0,0,1,1,1,1,1861.1999999999998,78.88863636363637,3393.9644444444443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4396-KLSEH,1,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.85,63.0,0,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.158883083359672,12.6,0,0,0,0,0,0,0,0,0,0,0,0,476.40000000000003,15.75,50.4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
3244-DCJWY,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.25,70.25,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,high,2,1,4.26619481914876,35.125,0,0,0,0,0,0,0,1,0,0,0,0,1686.0,70.25,35.125,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
